Model,Threshold,Accuracy,Balanced_Acc,Precision,Recall,F1
RandomForest,0.53,0.756578947368421,0.6010536398467433,0.8062015503875969,0.896551724137931,0.8489795918367347
RandomForest,0.54,0.756578947368421,0.6010536398467433,0.8062015503875969,0.896551724137931,0.8489795918367347
RandomForest,0.55,0.756578947368421,0.6010536398467433,0.8062015503875969,0.896551724137931,0.8489795918367347
RandomForest,0.56,0.756578947368421,0.610632183908046,0.8110236220472441,0.8879310344827587,0.8477366255144033
RandomForest,0.5700000000000001,0.7631578947368421,0.6245210727969349,0.8174603174603174,0.8879310344827587,0.8512396694214877
RandomForest,0.5800000000000001,0.7631578947368421,0.6340996168582376,0.8225806451612904,0.8793103448275862,0.85
RandomForest,0.59,0.7697368421052632,0.6479885057471264,0.8292682926829268,0.8793103448275862,0.8535564853556485
RandomForest,0.6,0.7631578947368421,0.6436781609195402,0.8278688524590164,0.8706896551724138,0.8487394957983193
RandomForest,0.61,0.7631578947368421,0.6436781609195402,0.8278688524590164,0.8706896551724138,0.8487394957983193
RandomForest,0.62,0.7631578947368421,0.6436781609195402,0.8278688524590164,0.8706896551724138,0.8487394957983193
RandomForest,0.63,0.7631578947368421,0.6532567049808429,0.8333333333333334,0.8620689655172413,0.847457627118644
RandomForest,0.64,0.7697368421052632,0.6671455938697317,0.8403361344537815,0.8620689655172413,0.851063829787234
RandomForest,0.65,0.7697368421052632,0.6767241379310345,0.8461538461538461,0.853448275862069,0.8497854077253219
RandomForest,0.66,0.7697368421052632,0.6863026819923372,0.8521739130434782,0.8448275862068966,0.8484848484848485
RandomForest,0.67,0.7697368421052632,0.6863026819923372,0.8521739130434782,0.8448275862068966,0.8484848484848485
RandomForest,0.68,0.7697368421052632,0.6863026819923372,0.8521739130434782,0.8448275862068966,0.8484848484848485
RandomForest,0.6900000000000001,0.7697368421052632,0.6958812260536398,0.8584070796460177,0.8362068965517241,0.8471615720524017
RandomForest,0.7000000000000001,0.7697368421052632,0.6958812260536398,0.8584070796460177,0.8362068965517241,0.8471615720524017
RandomForest,0.7100000000000001,0.7697368421052632,0.6958812260536398,0.8584070796460177,0.8362068965517241,0.8471615720524017
RandomForest,0.72,0.7631578947368421,0.6915708812260537,0.8571428571428571,0.8275862068965517,0.8421052631578947
RandomForest,0.73,0.756578947368421,0.6872605363984674,0.8558558558558559,0.8189655172413793,0.8370044052863436
RandomForest,0.74,0.75,0.6925287356321839,0.8611111111111112,0.8017241379310345,0.8303571428571429
RandomForest,0.75,0.75,0.6925287356321839,0.8611111111111112,0.8017241379310345,0.8303571428571429
RandomForest,0.76,0.7236842105263158,0.6752873563218391,0.8557692307692307,0.7672413793103449,0.8090909090909091
RandomForest,0.77,0.7302631578947368,0.689176245210728,0.8640776699029126,0.7672413793103449,0.8127853881278538
RandomForest,0.78,0.7302631578947368,0.689176245210728,0.8640776699029126,0.7672413793103449,0.8127853881278538
RandomForest,0.79,0.7302631578947368,0.689176245210728,0.8640776699029126,0.7672413793103449,0.8127853881278538
RandomForest,0.8,0.7236842105263158,0.6848659003831418,0.8627450980392157,0.7586206896551724,0.8073394495412844
RandomForest,0.81,0.7039473684210527,0.6719348659003832,0.8585858585858586,0.7327586206896551,0.7906976744186046
RandomForest,0.8200000000000001,0.6973684210526315,0.6867816091954022,0.8723404255319149,0.7068965517241379,0.780952380952381
RandomForest,0.8300000000000001,0.6776315789473685,0.6834291187739463,0.8764044943820225,0.6724137931034483,0.7609756097560976
RandomForest,0.8400000000000001,0.6513157894736842,0.6661877394636015,0.8705882352941177,0.6379310344827587,0.736318407960199
RandomForest,0.85,0.6381578947368421,0.6671455938697317,0.8765432098765432,0.6120689655172413,0.7208121827411168
RandomForest,0.86,0.6447368421052632,0.6906130268199233,0.8974358974358975,0.603448275862069,0.7216494845360825
RandomForest,0.87,0.6381578947368421,0.7150383141762453,0.9295774647887324,0.5689655172413793,0.7058823529411765
RandomForest,0.88,0.6052631578947368,0.6934865900383143,0.9242424242424242,0.5258620689655172,0.6703296703296703
RandomForest,0.89,0.6052631578947368,0.7126436781609196,0.9516129032258065,0.5086206896551724,0.6629213483146067
RandomForest,0.9,0.5723684210526315,0.6910919540229885,0.9473684210526315,0.46551724137931033,0.6242774566473989
RandomForest,0.91,0.5526315789473685,0.6781609195402298,0.9444444444444444,0.4396551724137931,0.6
RandomForest,0.92,0.5131578947368421,0.6618773946360152,0.9565217391304348,0.3793103448275862,0.5432098765432098
RandomForest,0.93,0.5131578947368421,0.671455938697318,0.9772727272727273,0.3706896551724138,0.5375
RandomForest,0.9400000000000001,0.506578947368421,0.6767241379310345,1.0,0.35344827586206895,0.5222929936305732
RandomForest,0.9500000000000001,0.4934210526315789,0.6681034482758621,1.0,0.33620689655172414,0.5032258064516129
RandomForest,0.9600000000000001,0.42105263157894735,0.6206896551724138,1.0,0.2413793103448276,0.3888888888888889
RandomForest,0.97,0.3815789473684211,0.5948275862068966,1.0,0.1896551724137931,0.3188405797101449
RandomForest,0.98,0.3618421052631579,0.5818965517241379,1.0,0.16379310344827586,0.2814814814814815
RandomForest,0.99,0.3223684210526316,0.5560344827586207,1.0,0.11206896551724138,0.20155038759689922
XGBoost,0.01,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.02,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.03,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.04,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.05,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.060000000000000005,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.06999999999999999,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.08,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.09,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.09999999999999999,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.11,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.12,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.13,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.14,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.15000000000000002,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.16,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.17,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.18000000000000002,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.19,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.2,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.21000000000000002,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.22,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.23,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.24000000000000002,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.25,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.26,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.27,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.28,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.29000000000000004,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.3,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.31,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.32,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.33,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.34,0.7631578947368421,0.5,0.7631578947368421,1.0,0.8656716417910447
XGBoost,0.35000000000000003,0.756578947368421,0.4956896551724138,0.7615894039735099,0.9913793103448276,0.8614232209737828
XGBoost,0.36000000000000004,0.756578947368421,0.4956896551724138,0.7615894039735099,0.9913793103448276,0.8614232209737828
XGBoost,0.37,0.7631578947368421,0.5095785440613027,0.7666666666666667,0.9913793103448276,0.8646616541353384
XGBoost,0.38,0.756578947368421,0.5052681992337165,0.7651006711409396,0.9827586206896551,0.8603773584905661
XGBoost,0.39,0.7763157894736842,0.5469348659003831,0.7808219178082192,0.9827586206896551,0.8702290076335878
XGBoost,0.4,0.7894736842105263,0.5747126436781609,0.7916666666666666,0.9827586206896551,0.8769230769230769
XGBoost,0.41000000000000003,0.7960526315789473,0.5886015325670498,0.7972027972027972,0.9827586206896551,0.8803088803088803
XGBoost,0.42000000000000004,0.7960526315789473,0.5886015325670498,0.7972027972027972,0.9827586206896551,0.8803088803088803
XGBoost,0.43,0.7960526315789473,0.5886015325670498,0.7972027972027972,0.9827586206896551,0.8803088803088803
XGBoost,0.44,0.7960526315789473,0.5886015325670498,0.7972027972027972,0.9827586206896551,0.8803088803088803
XGBoost,0.45,0.7960526315789473,0.5886015325670498,0.7972027972027972,0.9827586206896551,0.8803088803088803
XGBoost,0.46,0.7960526315789473,0.5886015325670498,0.7972027972027972,0.9827586206896551,0.8803088803088803
XGBoost,0.47000000000000003,0.7763157894736842,0.5756704980842912,0.7928571428571428,0.9568965517241379,0.8671875
XGBoost,0.48000000000000004,0.7763157894736842,0.5756704980842912,0.7928571428571428,0.9568965517241379,0.8671875
XGBoost,0.49,0.7960526315789473,0.6173371647509578,0.8102189781021898,0.9568965517241379,0.8774703557312253
XGBoost,0.5,0.8026315789473685,0.6312260536398467,0.8161764705882353,0.9568965517241379,0.8809523809523809
XGBoost,0.51,0.8092105263157895,0.6451149425287356,0.8222222222222222,0.9568965517241379,0.8844621513944223
XGBoost,0.52,0.8026315789473685,0.6408045977011494,0.8208955223880597,0.9482758620689655,0.88
XGBoost,0.53,0.7960526315789473,0.6364942528735632,0.8195488721804511,0.9396551724137931,0.8755020080321285
XGBoost,0.54,0.7960526315789473,0.6364942528735632,0.8195488721804511,0.9396551724137931,0.8755020080321285
XGBoost,0.55,0.7894736842105263,0.632183908045977,0.8181818181818182,0.9310344827586207,0.8709677419354839
XGBoost,0.56,0.7894736842105263,0.632183908045977,0.8181818181818182,0.9310344827586207,0.8709677419354839
XGBoost,0.5700000000000001,0.7828947368421053,0.6278735632183908,0.816793893129771,0.9224137931034483,0.8663967611336032
XGBoost,0.5800000000000001,0.7828947368421053,0.6278735632183908,0.816793893129771,0.9224137931034483,0.8663967611336032
XGBoost,0.59,0.7763157894736842,0.6235632183908046,0.8153846153846154,0.9137931034482759,0.8617886178861789
XGBoost,0.6,0.7828947368421053,0.6374521072796935,0.8217054263565892,0.9137931034482759,0.8653061224489796
XGBoost,0.61,0.7697368421052632,0.6288314176245211,0.8188976377952756,0.896551724137931,0.8559670781893004
XGBoost,0.62,0.7631578947368421,0.6245210727969349,0.8174603174603174,0.8879310344827587,0.8512396694214877
XGBoost,0.63,0.7631578947368421,0.6340996168582376,0.8225806451612904,0.8793103448275862,0.85
XGBoost,0.64,0.756578947368421,0.6297892720306514,0.8211382113821138,0.8706896551724138,0.8451882845188284
XGBoost,0.65,0.75,0.6254789272030651,0.819672131147541,0.8620689655172413,0.8403361344537815
XGBoost,0.66,0.7302631578947368,0.6125478927203065,0.8151260504201681,0.8362068965517241,0.825531914893617
XGBoost,0.67,0.7302631578947368,0.6125478927203065,0.8151260504201681,0.8362068965517241,0.825531914893617
XGBoost,0.68,0.7368421052631579,0.6264367816091954,0.8220338983050848,0.8362068965517241,0.8290598290598291
XGBoost,0.6900000000000001,0.7368421052631579,0.6264367816091954,0.8220338983050848,0.8362068965517241,0.8290598290598291
XGBoost,0.7000000000000001,0.7368421052631579,0.6264367816091954,0.8220338983050848,0.8362068965517241,0.8290598290598291
XGBoost,0.7100000000000001,0.7368421052631579,0.6264367816091954,0.8220338983050848,0.8362068965517241,0.8290598290598291
XGBoost,0.72,0.7368421052631579,0.6264367816091954,0.8220338983050848,0.8362068965517241,0.8290598290598291
XGBoost,0.73,0.7368421052631579,0.6264367816091954,0.8220338983050848,0.8362068965517241,0.8290598290598291
XGBoost,0.74,0.7368421052631579,0.6264367816091954,0.8220338983050848,0.8362068965517241,0.8290598290598291
XGBoost,0.75,0.7368421052631579,0.6360153256704981,0.8275862068965517,0.8275862068965517,0.8275862068965517
XGBoost,0.76,0.7368421052631579,0.6360153256704981,0.8275862068965517,0.8275862068965517,0.8275862068965517
XGBoost,0.77,0.7236842105263158,0.6273946360153256,0.8245614035087719,0.8103448275862069,0.8173913043478261
XGBoost,0.78,0.6710526315789473,0.592911877394636,0.8113207547169812,0.7413793103448276,0.7747747747747747
XGBoost,0.79,0.6644736842105263,0.5886015325670497,0.8095238095238095,0.7327586206896551,0.7692307692307693
XGBoost,0.8,0.6447368421052632,0.5756704980842912,0.803921568627451,0.7068965517241379,0.7522935779816514
XGBoost,0.81,0.6381578947368421,0.571360153256705,0.801980198019802,0.6982758620689655,0.7465437788018433
XGBoost,0.8200000000000001,0.6447368421052632,0.5948275862068966,0.8163265306122449,0.6896551724137931,0.7476635514018691
XGBoost,0.8300000000000001,0.6381578947368421,0.5905172413793103,0.8144329896907216,0.6810344827586207,0.7417840375586855
XGBoost,0.8400000000000001,0.631578947368421,0.5862068965517242,0.8125,0.6724137931034483,0.7358490566037735
XGBoost,0.85,0.625,0.5914750957854407,0.8172043010752689,0.6551724137931034,0.7272727272727273
XGBoost,0.86,0.6447368421052632,0.6618773946360152,0.8690476190476191,0.6293103448275862,0.73
XGBoost,0.87,0.5855263157894737,0.6326628352490422,0.863013698630137,0.5431034482758621,0.6666666666666666
XGBoost,0.88,0.45394736842105265,0.5943486590038314,0.8837209302325582,0.3275862068965517,0.4779874213836478
XGBoost,0.89,0.3815789473684211,0.5469348659003832,0.84375,0.23275862068965517,0.36486486486486486
XGBoost,0.9,0.3355263157894737,0.5167624521072798,0.8,0.1724137931034483,0.28368794326241137
XGBoost,0.91,0.23684210526315788,0.5,0.0,0.0,0.0
XGBoost,0.92,0.23684210526315788,0.5,0.0,0.0,0.0
XGBoost,0.93,0.23684210526315788,0.5,0.0,0.0,0.0
XGBoost,0.9400000000000001,0.23684210526315788,0.5,0.0,0.0,0.0
XGBoost,0.9500000000000001,0.23684210526315788,0.5,0.0,0.0,0.0
XGBoost,0.9600000000000001,0.23684210526315788,0.5,0.0,0.0,0.0
XGBoost,0.97,0.23684210526315788,0.5,0.0,0.0,0.0
XGBoost,0.98,0.23684210526315788,0.5,0.0,0.0,0.0
XGBoost,0.99,0.23684210526315788,0.5,0.0,0.0,0.0
